x,y
-1.754635,-2.104372
-1.75433,-2.105593
-1.754025,-2.105593
-1.75555,-2.104982
-1.75494,-2.104372
-1.75555,-2.103762
-1.75494,-2.102846
-1.756161,-2.10071
-1.75433,-2.10132
-1.755856,-2.102541
-1.753414,-2.103456
-1.754635,-2.103762
-1.75433,-2.10132
-1.75433,-2.10071
-1.753719,-2.10132
-1.752499,-2.098879
-1.753109,-2.097963
-1.752193,-2.096743
-1.753719,-2.096437
-1.751278,-2.094912
-1.751583,-2.095827
-1.751583,-2.097353
-1.750973,-2.096743
-1.751278,-2.096743
-1.751583,-2.097353
-1.752193,-2.099184
-1.751278,-2.098269
-1.750973,-2.097353
-1.751278,-2.094912
-1.750973,-2.093996
-1.750362,-2.093996
-1.751583,-2.09369
-1.751278,-2.093385
-1.751583,-2.092164
-1.751278,-2.092164
-1.749752,-2.092469
-1.750057,-2.091554
-1.750973,-2.091554
-1.751583,-2.092164
-1.750362,-2.090333
-1.750973,-2.090333
-1.750362,-2.089723
-1.750362,-2.089112
-1.750057,-2.089723
-1.751888,-2.090028
-1.749752,-2.089417
-1.750973,-2.089723
-1.750973,-2.090028
-1.750362,-2.091554
-1.750973,-2.091554
-1.750057,-2.091859
-1.750362,-2.092774
-1.750057,-2.092774
-1.750362,-2.093385
-1.750973,-2.094301
-1.750362,-2.094912
-1.749142,-2.094301
-1.750973,-2.093996
-1.750973,-2.095827
-1.749447,-2.097048
-1.750057,-2.095827
-1.748837,-2.097963
-1.748531,-2.098574
-1.749752,-2.100405
-1.746395,-2.099794
-1.747005,-2.10071
-1.748531,-2.101015
-1.745174,-2.101625
-1.7467,-2.101015
-1.744259,-2.100405
-1.744869,-2.101931
-1.745785,-2.10071
-1.744564,-2.10132
-1.743954,-2.102541
-1.743343,-2.101625
-1.743954,-2.102541
-1.742123,-2.101625
-1.743954,-2.102541
-1.740597,-2.101625
-1.742733,-2.103762
-1.745174,-2.103762
-1.743954,-2.102541
-1.744869,-2.103762
-1.743038,-2.102846
-1.742733,-2.102541
-1.743954,-2.103456
-1.743343,-2.103456
-1.743038,-2.104067
-1.743954,-2.104982
-1.743038,-2.105898
-1.743954,-2.105288
-1.743038,-2.106203
-1.742428,-2.106203
-1.742733,-2.106508
-1.741817,-2.107119
-1.742733,-2.107424
-1.743343,-2.108339
-1.744869,-2.108644
-1.743343,-2.108644
-1.741817,-2.10895
-1.740902,-2.109865
-1.741817,-2.11017
-1.740597,-2.111391
-1.741207,-2.110781
-1.741207,-2.111391
-1.742123,-2.112001
-1.742123,-2.111086
-1.741207,-2.112917
-1.742428,-2.112307
-1.741207,-2.112001
-1.742733,-2.112307
-1.742428,-2.112307
-1.742123,-2.114138
-1.740292,-2.113222
-1.741817,-2.116579
-1.741817,-2.114748
-1.740902,-2.115053
-1.744259,-2.115358
-1.741207,-2.116884
-1.741207,-2.114748
-1.741817,-2.112917
-1.742123,-2.112001
-1.741207,-2.113527
-1.743038,-2.110476
-1.743954,-2.108339
-1.742123,-2.107424
-1.741817,-2.10956
-1.740902,-2.10956
-1.740597,-2.107729
-1.742733,-2.107119
-1.741207,-2.108034
-1.742733,-2.106508
-1.740902,-2.107729
-1.742123,-2.104372
-1.741207,-2.104067
-1.742123,-2.10132
-1.742428,-2.101015
-1.740902,-2.102541
-1.741817,-2.104982
-1.740292,-2.105898
-1.742428,-2.105898
-1.738155,-2.107119
-1.740292,-2.106508
-1.73785,-2.104067
-1.741207,-2.103151
-1.741207,-2.102541
-1.740292,-2.10132
-1.740292,-2.103151
-1.742428,-2.104067
-1.742733,-2.103456
-1.743343,-2.103762
-1.744564,-2.102846
-1.741817,-2.103151
-1.74548,-2.101931
-1.743343,-2.101625
-1.744869,-2.101015
-1.744259,-2.101931
-1.744869,-2.10071
-1.744564,-2.099489
-1.744564,-2.098269
-1.744564,-2.097048
-1.743038,-2.095522
-1.744259,-2.095522
-1.744869,-2.096132
-1.743954,-2.097048
-1.743954,-2.096132
-1.742123,-2.09369
-1.746395,-2.092774
-1.745174,-2.090943
-1.744259,-2.094606
-1.747616,-2.086366
-1.74548,-2.086671
-1.747005,-2.087281
-1.745785,-2.090028
-1.747311,-2.090028
-1.7467,-2.090028
-1.747311,-2.088197
-1.745785,-2.090028
-1.747921,-2.087892
-1.747005,-2.086976
-1.7467,-2.08545
-1.748531,-2.088807
-1.749447,-2.087892
-1.750362,-2.088197
-1.748531,-2.08545
-1.74548,-2.083924
-1.744564,-2.082093
-1.746395,-2.085145
-1.746395,-2.084535
-1.746395,-2.08545
-1.746395,-2.086976
-1.747311,-2.088807
-1.747311,-2.088807
-1.747616,-2.086976
-1.747311,-2.083314
-1.746395,-2.080262
-1.747311,-2.080262
-1.745785,-2.079347
-1.747311,-2.079957
-1.747311,-2.083314
-1.747311,-2.083009
-1.749447,-2.082704
-1.747311,-2.081788
-1.7467,-2.081788
-1.747311,-2.084229
-1.747005,-2.084229
-1.74548,-2.085145
-1.746395,-2.08484
-1.747005,-2.085145
-1.7467,-2.08484
-1.748531,-2.082398
-1.747921,-2.082093
-1.748531,-2.080873
-1.748837,-2.081788
-1.747311,-2.084535
-1.744564,-2.089723
-1.749142,-2.087892
-1.744869,-2.088197
-1.749447,-2.090028
-1.74548,-2.08545
-1.747616,-2.083009
-1.74548,-2.080567
-1.7467,-2.080873
-1.745785,-2.082093
-1.7467,-2.088807
-1.743954,-2.090943
-1.742428,-2.091554
-1.7467,-2.091554
-1.745785,-2.089112
-1.747921,-2.088197
-1.742733,-2.087586
-1.743954,-2.087586
-1.7467,-2.090028
-1.742733,-2.092164
-1.744259,-2.092774
-1.744869,-2.092774
-1.743038,-2.092774
-1.744259,-2.092164
-1.743954,-2.092774
-1.744259,-2.092774
-1.743343,-2.096743
-1.744564,-2.098574
-1.743954,-2.101015
-1.743343,-2.097963
-1.743343,-2.096437
-1.745174,-2.094301
-1.743038,-2.095522
-1.744564,-2.096437
-1.744869,-2.10071
-1.74548,-2.104982
-1.742123,-2.107119
-1.744259,-2.107119
-1.744259,-2.104982
-1.743343,-2.104372
-1.742123,-2.105288
-1.742733,-2.105593
-1.740902,-2.106508
-1.743038,-2.107729
-1.740597,-2.108034
-1.738155,-2.10895
-1.741817,-2.106508
-1.739681,-2.105593
-1.741207,-2.105593
-1.740902,-2.107424
-1.741817,-2.11017
-1.740292,-2.110781
-1.740902,-2.112307
-1.739986,-2.112307
-1.739986,-2.110781
-1.740597,-2.10956
-1.740597,-2.108034
-1.739986,-2.107729
-1.739986,-2.10956
-1.739376,-2.111391
-1.739376,-2.112917
-1.738461,-2.111391
-1.740597,-2.114748
-1.738461,-2.113527
-1.73785,-2.112917
-1.739986,-2.113222
-1.739681,-2.114443
-1.738766,-2.115053
-1.740292,-2.113222
-1.740292,-2.112307
-1.739986,-2.112612
-1.741207,-2.113527
-1.739986,-2.112917
-1.739681,-2.113527
-1.739376,-2.114443
-1.738155,-2.117495
-1.737545,-2.1178
-1.735714,-2.119631
-1.735714,-2.118715
-1.735409,-2.119631
-1.736935,-2.119326
-1.736935,-2.118105
-1.738155,-2.119631
-1.737545,-2.121157
-1.733883,-2.121767
-1.734798,-2.121767
-1.734188,-2.120546
-1.732662,-2.123903
-1.733273,-2.123293
-1.732357,-2.122683
-1.736019,-2.122377
-1.733883,-2.122072
-1.734798,-2.122683
-1.732967,-2.121767
-1.732967,-2.120241
-1.734798,-2.1178
-1.734798,-2.117495
-1.734798,-2.115358
-1.733578,-2.115358
-1.732357,-2.115664
-1.734798,-2.116579
-1.732967,-2.118105
-1.731747,-2.116884
-1.732967,-2.117189
-1.730526,-2.114443
-1.733883,-2.116884
-1.732662,-2.115664
-1.732357,-2.115664
-1.735104,-2.115053
-1.734188,-2.114748
-1.732662,-2.114138
-1.730831,-2.113222
-1.733273,-2.112001
-1.734188,-2.112917
-1.735409,-2.112307
-1.733273,-2.112612
-1.734798,-2.115053
-1.734798,-2.115664
-1.73724,-2.116579
-1.735409,-2.114138
-1.734188,-2.114748
-1.731747,-2.114443
-1.732967,-2.113222
-1.736935,-2.113527
-1.734188,-2.113222
-1.735409,-2.114748
-1.734188,-2.114443
-1.734188,-2.114138
-1.732967,-2.112917
-1.733883,-2.114443
-1.731441,-2.116579
-1.731441,-2.117495
-1.733578,-2.11902
-1.731747,-2.118715
-1.733883,-2.11902
-1.732662,-2.116579
-1.732662,-2.115969
-1.735409,-2.117189
-1.730526,-2.113222
-1.734798,-2.118105
-1.733273,-2.112917
-1.734188,-2.121767
-1.732662,-2.112917
-1.733273,-2.122683
-1.733578,-2.117495
-1.732967,-2.118715
-1.732662,-2.117189
-1.732357,-2.117495
-1.732662,-2.119631
-1.732967,-2.115969
-1.732967,-2.118105
-1.732967,-2.116579
-1.732967,-2.118715
-1.732967,-2.117495
-1.734188,-2.119326
-1.733273,-2.11902
-1.733273,-2.120241
-1.733578,-2.120546
-1.732662,-2.121462
-1.732967,-2.120546
-1.732357,-2.122072
-1.732357,-2.119631
-1.731441,-2.118715
-1.731136,-2.1178
-1.733273,-2.11902
-1.735104,-2.118105
-1.733273,-2.117189
-1.733273,-2.117189
-1.732662,-2.1178
-1.732357,-2.118105
-1.733273,-2.118105
-1.730831,-2.118105
-1.730526,-2.117495
-1.730526,-2.117495
-1.730831,-2.116579
-1.731136,-2.116579
-1.731441,-2.115053
-1.730831,-2.115053
-1.730221,-2.114748
-1.730526,-2.115358
-1.732357,-2.114443
-1.730526,-2.116884
-1.72961,-2.1178
-1.730831,-2.11902
-1.731136,-2.118715
-1.729305,-2.117495
-1.730526,-2.117189
-1.730831,-2.1178
-1.731136,-2.117189
-1.732357,-2.118715
-1.732357,-2.117495
-1.732662,-2.118105
-1.731747,-2.117495
-1.732662,-2.117189
-1.732662,-2.117495
-1.731441,-2.118105
-1.730831,-2.11902
-1.730526,-2.119936
-1.731441,-2.120546
-1.730831,-2.121462
-1.731747,-2.120241
-1.730526,-2.120241
-1.731136,-2.120241
-1.72961,-2.121767
-1.730526,-2.120241
-1.728695,-2.120546
-1.730221,-2.121767
-1.730221,-2.121157
-1.728695,-2.121462
-1.727779,-2.121157
-1.729305,-2.121462
-1.728695,-2.121767
-1.730526,-2.121767
-1.72839,-2.122072
-1.728085,-2.119326
-1.730831,-2.120546
-1.72839,-2.120546
-1.729305,-2.122072
-1.729,-2.119936
-1.72961,-2.121462
-1.72961,-2.121767
-1.72839,-2.123293
-1.730221,-2.123293
-1.72961,-2.123293
-1.729,-2.123293
-1.729,-2.124514
-1.730221,-2.122683
-1.728085,-2.123293
-1.72839,-2.123293
-1.72961,-2.121767
-1.727779,-2.122377
-1.727169,-2.122072
-1.728695,-2.121462
-1.727779,-2.119936
-1.728085,-2.121462
-1.729,-2.123293
-1.72839,-2.123293
-1.728695,-2.123598
-1.730526,-2.124208
-1.72839,-2.122683
-1.729,-2.122683
-1.729,-2.122377
-1.731136,-2.121767
-1.72961,-2.123293
-1.730221,-2.123293
-1.72961,-2.122683
-1.732662,-2.124208
-1.730526,-2.122683
-1.731441,-2.124208
-1.732357,-2.123293
-1.72961,-2.123293
-1.729305,-2.122683
-1.731136,-2.122683
-1.731136,-2.122072
-1.730221,-2.123598
-1.730526,-2.122072
-1.729305,-2.121462
-1.729,-2.122072
-1.731441,-2.121767
-1.728695,-2.122683
-1.730221,-2.123903
-1.728085,-2.121767
-1.730831,-2.119326
-1.728085,-2.1178
-1.730221,-2.1178
-1.729,-2.117495
-1.731136,-2.117495
-1.731441,-2.117189
-1.730831,-2.114443
-1.729305,-2.112917
-1.729305,-2.115969
-1.729,-2.117189
-1.730221,-2.116579
-1.730221,-2.112307
-1.731747,-2.11017
-1.731441,-2.112001
-1.729,-2.115358
-1.729,-2.118105
-1.729,-2.118715
-1.72839,-2.119631
-1.728695,-2.120546
-1.730526,-2.122683
-1.729,-2.123293
-1.72839,-2.121157
-1.729305,-2.119936
-1.72839,-2.121767
-1.730221,-2.123903
-1.730221,-2.126345
-1.730221,-2.125734
-1.729305,-2.124208
-1.730831,-2.12726
-1.730526,-2.125124
-1.731136,-2.128481
-1.730831,-2.125734
-1.730221,-2.124514
-1.731747,-2.12604
-1.728085,-2.121462
-1.731136,-2.128176
-1.72961,-2.123293
-1.729305,-2.12665
-1.72961,-2.124514
-1.730526,-2.12665
-1.72961,-2.127565
-1.72961,-2.127565
-1.728695,-2.127565
-1.72961,-2.126955
-1.731441,-2.12726
-1.730221,-2.12604
-1.730526,-2.12604
-1.727779,-2.126345
-1.730221,-2.125734
-1.730221,-2.125734
-1.730831,-2.125124
-1.729,-2.12726
-1.728085,-2.12665
-1.730221,-2.12665
-1.728695,-2.127565
-1.728085,-2.127565
-1.72839,-2.12665
-1.726864,-2.12665
-1.727169,-2.126345
-1.727779,-2.125734
-1.72839,-2.126345
-1.725948,-2.12665
-1.726864,-2.12665
-1.727779,-2.12665
-1.727169,-2.125124
-1.726864,-2.127565
-1.726559,-2.128481
-1.726254,-2.127565
-1.726864,-2.127565
-1.726254,-2.128481
-1.727169,-2.12726
-1.727779,-2.12726
-1.725643,-2.12665
-1.726559,-2.126345
-1.726864,-2.126955
-1.725643,-2.12665
-1.726559,-2.126345
-1.726254,-2.12604
-1.725643,-2.128176
-1.725033,-2.128481
-1.725643,-2.129702
-1.726254,-2.129702
-1.727779,-2.129702
-1.726559,-2.131227
-1.726864,-2.131227
-1.726864,-2.126955
-1.726254,-2.129702
-1.725033,-2.129396
-1.726864,-2.130922
-1.725643,-2.129396
-1.724422,-2.130922
-1.725033,-2.132753
-1.724728,-2.137636
-1.72015,-2.147707
-1.721676,-2.154421
-1.721676,-2.151064
-1.724117,-2.150148
-1.722591,-2.160525
-1.719234,-2.174258
-1.722286,-2.176089
-1.721676,-2.165713
-1.721676,-2.159305
-1.722286,-2.164187
-1.722286,-2.168765
-1.721371,-2.162051
-1.722591,-2.157168
-1.723202,-2.150454
-1.724117,-2.153811
-1.725033,-2.148317
-1.725033,-2.142519
-1.725643,-2.135195
-1.726559,-2.136721
-1.725643,-2.138552
-1.725033,-2.138247
-1.725948,-2.13489
-1.725643,-2.13489
-1.725643,-2.139162
-1.725643,-2.141909
-1.723812,-2.141298
-1.724117,-2.138247
-1.725643,-2.135805
-1.725643,-2.137636
-1.725643,-2.139772
-1.725643,-2.137636
-1.725643,-2.137941
-1.724117,-2.138247
-1.724117,-2.138247
-1.724728,-2.135805
-1.724422,-2.135805
-1.724117,-2.135195
-1.725033,-2.135805
-1.724117,-2.137941
-1.723507,-2.138552
-1.724422,-2.139162
-1.723202,-2.140078
-1.724728,-2.138247
-1.723812,-2.135805
-1.723507,-2.13611
-1.721676,-2.135195
-1.724117,-2.135195
-1.721981,-2.13611
-1.724117,-2.13611
-1.724422,-2.137941
-1.724117,-2.137636
-1.722591,-2.136721
-1.721676,-2.137331
-1.723812,-2.137636
-1.723202,-2.137636
-1.724117,-2.140078
-1.723202,-2.138552
-1.723507,-2.137941
-1.724117,-2.136721
-1.723812,-2.137636
-1.723507,-2.134279
-1.723507,-2.137941
-1.723507,-2.138247
-1.721066,-2.140993
-1.723202,-2.141909
-1.723202,-2.139772
-1.724117,-2.140993
-1.722591,-2.137331
-1.721676,-2.137331
-1.71954,-2.136415
-1.71954,-2.137636
-1.718929,-2.138552
-1.721371,-2.138552
-1.719845,-2.137331
-1.719845,-2.138247
-1.721066,-2.137636
-1.72076,-2.137331
-1.719234,-2.136721
-1.72015,-2.138857
-1.718929,-2.138552
-1.718623,-2.139772
-1.718013,-2.138247
-1.718623,-2.138247
-1.717708,-2.136415
-1.719234,-2.136415
-1.716792,-2.136415
-1.716792,-2.136721
-1.717402,-2.138552
-1.716792,-2.138247
-1.716182,-2.138552
-1.717097,-2.138857
-1.717402,-2.137636
-1.717097,-2.137941
-1.716487,-2.137331
-1.716792,-2.136721
-1.717708,-2.138247
-1.716487,-2.138247
-1.715571,-2.137636
-1.716792,-2.136415
-1.717097,-2.13489
-1.717402,-2.135195
-1.717708,-2.1355
-1.716182,-2.136721
-1.716182,-2.136415
-1.716182,-2.137636
-1.716487,-2.136721
-1.716182,-2.13611
-1.715571,-2.13611
-1.718013,-2.1355
-1.717402,-2.134279
-1.716182,-2.1355
-1.715571,-2.135805
-1.717708,-2.136415
-1.716182,-2.13611
-1.716792,-2.135805
-1.716487,-2.13611
-1.717097,-2.136721
-1.716487,-2.1355
-1.717097,-2.137331
-1.716487,-2.137331
-1.715571,-2.138552
-1.715266,-2.137331
-1.714961,-2.13611
-1.715571,-2.136415
-1.715571,-2.136415
-1.716182,-2.13611
-1.716182,-2.136415
-1.715266,-2.136415
-1.716792,-2.13611
-1.716792,-2.137636
-1.716487,-2.137331
-1.715266,-2.137331
-1.714351,-2.13489
-1.715571,-2.133974
-1.715571,-2.135195
-1.715266,-2.136721
-1.716182,-2.135805
-1.716487,-2.136415
-1.716182,-2.135805
-1.715266,-2.13489
-1.716182,-2.13611
-1.714351,-2.135195
-1.715571,-2.135805
-1.717097,-2.137331
-1.716487,-2.135805
-1.714351,-2.136415
-1.715571,-2.135805
-1.713435,-2.137941
-1.715266,-2.13611
-1.713435,-2.135195
-1.714961,-2.135805
-1.714961,-2.136721
-1.716792,-2.137331
-1.715266,-2.136415
-1.71252,-2.137941
-1.714046,-2.137636
-1.713435,-2.136721
-1.71313,-2.136415
-1.715571,-2.136721
-1.714656,-2.136415
-1.714046,-2.137636
-1.718623,-2.137636
-1.713435,-2.136415
-1.71313,-2.13611
-1.715266,-2.1355
-1.715266,-2.135805
-1.715266,-2.136721
-1.714351,-2.137331
-1.714046,-2.137636
-1.712214,-2.137941
-1.714961,-2.137331
-1.713435,-2.136721
-1.712214,-2.1355
-1.714351,-2.13611
-1.714046,-2.13611
-1.71252,-2.136415
-1.71252,-2.136721
-1.71252,-2.137331
-1.712825,-2.138552
-1.71252,-2.137331
-1.710994,-2.137331
-1.712825,-2.13611
-1.71252,-2.136415
-1.71252,-2.139162
-1.715266,-2.138552
-1.711909,-2.137941
-1.712214,-2.138857
-1.714656,-2.136721
-1.71313,-2.138247
-1.713435,-2.136721
-1.714656,-2.136721
-1.714046,-2.137636
-1.71252,-2.138247
-1.713435,-2.137941
-1.71252,-2.138247
-1.712825,-2.138247
-1.714046,-2.137941
-1.71252,-2.136415
-1.71252,-2.136415
-1.712214,-2.13611
-1.71313,-2.137331
-1.713435,-2.137636
-1.714961,-2.137636
-1.714046,-2.137331
-1.714351,-2.136415
-1.71313,-2.135805
-1.71313,-2.137331
-1.71252,-2.136721
-1.711909,-2.138247
-1.712825,-2.138857
-1.712214,-2.138247
-1.71313,-2.138247
-1.714656,-2.137941
-1.712825,-2.137636
-1.711909,-2.137636
-1.712214,-2.137636
-1.712825,-2.138857
-1.712825,-2.138552
-1.710994,-2.138247
-1.71313,-2.139162
-1.71252,-2.138857
-1.711909,-2.138247
-1.71252,-2.137636
-1.712214,-2.138247
-1.710994,-2.137331
-1.710078,-2.13611
-1.709468,-2.137636
-1.708552,-2.139162
-1.708858,-2.138247
-1.71252,-2.137331
-1.711604,-2.137636
-1.711604,-2.136721
-1.711604,-2.13611
-1.710383,-2.137941
-1.712214,-2.137331
-1.710689,-2.137941
-1.710994,-2.136415
-1.710078,-2.137331
-1.710383,-2.135195
-1.710994,-2.13489
-1.710383,-2.135805
-1.710689,-2.13611
-1.710994,-2.135805
-1.710994,-2.136415
-1.711604,-2.13611
-1.710689,-2.137331
-1.711604,-2.13611
-1.710689,-2.136415
-1.710994,-2.13611
-1.710078,-2.136721
-1.710689,-2.136721
-1.710383,-2.137941
-1.710689,-2.137331
-1.709773,-2.136721
-1.710994,-2.136415
-1.710078,-2.135805
-1.708858,-2.13611
-1.710383,-2.13611
-1.710383,-2.135805
-1.710689,-2.137636
-1.710383,-2.136721
-1.710994,-2.135805
-1.710689,-2.135805
-1.711909,-2.135195
-1.710078,-2.13489
-1.709468,-2.133669
-1.710383,-2.133974
-1.707942,-2.133059
-1.710078,-2.132753
-1.708552,-2.133364
-1.709773,-2.132143
-1.710078,-2.133059
-1.708858,-2.133974
-1.710689,-2.133974
-1.709773,-2.134279
-1.708247,-2.1355
-1.708552,-2.136721
-1.706416,-2.137331
-1.707026,-2.136415
-1.709468,-2.136415
-1.707942,-2.135805
-1.707637,-2.135805
-1.707026,-2.1355
-1.709773,-2.1355
-1.707332,-2.136721
-1.707942,-2.1355
-1.708247,-2.135195
-1.706111,-2.135805
-1.708858,-2.1355
-1.708247,-2.1355
-1.707942,-2.136721
-1.708858,-2.13611
-1.707637,-2.135195
-1.707332,-2.133669
-1.707637,-2.135195
-1.708247,-2.133364
-1.706416,-2.133669
-1.707332,-2.133059
-1.708247,-2.133059
-1.706416,-2.13489
-1.708247,-2.133364
-1.707637,-2.134279
-1.707942,-2.13489
-1.707637,-2.133974
-1.707637,-2.133364
-1.708858,-2.133364
-1.707026,-2.134279
-1.707637,-2.134279
-1.706111,-2.13489
-1.707026,-2.134279
-1.706111,-2.134279
-1.707637,-2.135805
-1.705501,-2.135195
-1.708858,-2.135805
-1.706111,-2.134279
-1.706111,-2.13489
-1.706111,-2.135805
-1.706111,-2.136721
-1.705806,-2.137331
-1.707026,-2.137331
-1.706416,-2.13611
-1.707026,-2.134279
-1.705501,-2.133669
-1.705806,-2.133364
-1.706111,-2.133669
-1.706111,-2.133974
-1.70489,-2.134279
-1.705195,-2.133059
-1.706416,-2.133974
-1.704585,-2.133974
-1.703975,-2.13489
-1.703059,-2.13489
-1.70367,-2.133059
-1.702754,-2.134279
-1.707026,-2.134279
-1.707332,-2.133669
-1.705501,-2.133364
-1.707637,-2.134279
-1.705501,-2.133669
-1.705195,-2.134279
-1.705501,-2.13489
-1.705195,-2.135195
-1.70489,-2.137331
-1.70489,-2.136415
-1.703059,-2.135805
-1.70367,-2.1355
-1.701838,-2.1355
-1.701838,-2.135195
-1.703975,-2.133974
-1.701838,-2.1355
-1.706111,-2.135805
-1.705501,-2.137331
-1.705806,-2.13611
-1.706111,-2.137331
-1.70489,-2.1355
-1.705501,-2.13489
-1.706111,-2.137331
-1.704585,-2.1355
-1.705195,-2.13611
-1.703975,-2.135805
-1.702754,-2.133974
-1.706111,-2.134279
-1.701533,-2.133669
-1.705501,-2.133364
-1.70367,-2.13489
-1.705806,-2.133974
-1.704585,-2.135805
-1.704585,-2.13611
-1.705195,-2.136415
-1.704585,-2.13611
-1.70489,-2.135805
-1.706111,-2.1355
-1.70489,-2.13611
-1.703975,-2.137636
-1.706416,-2.136721
-1.704585,-2.1355
-1.705501,-2.135805
-1.705195,-2.135805
-1.705195,-2.135805
-1.705806,-2.135195
-1.704585,-2.13611
-1.705806,-2.136415
-1.705501,-2.136415
-1.705195,-2.137331
-1.70367,-2.136415
-1.702754,-2.135805
-1.705501,-2.135195
-1.706111,-2.1355
-1.703364,-2.133974
-1.70489,-2.134279
-1.706111,-2.135805
-1.706111,-2.1355
-1.705806,-2.13489
-1.705806,-2.1355
-1.703975,-2.1355
-1.703364,-2.135805
-1.70489,-2.135805
-1.703059,-2.135805
-1.703364,-2.135805
-1.702449,-2.137331
-1.703059,-2.136721
-1.705806,-2.136721
-1.70489,-2.135805
-1.703364,-2.1355
-1.703975,-2.135805
-1.703059,-2.136415
-1.702449,-2.135805
-1.703364,-2.137941
-1.703059,-2.137636
-1.702754,-2.137636
-1.703059,-2.138247
-1.701838,-2.137331
-1.701533,-2.136415
-1.703059,-2.13611
-1.703059,-2.13611
-1.70367,-2.135195
-1.70367,-2.1355
-1.702754,-2.1355
-1.701533,-2.13611
-1.703364,-2.136721
-1.702449,-2.1355
-1.703364,-2.1355
-1.703059,-2.136415
-1.700618,-2.135805
-1.701838,-2.1355
-1.702449,-2.136721
-1.701838,-2.13611
-1.700923,-2.136721
-1.701838,-2.136415
-1.702449,-2.13489
-1.701533,-2.135805
-1.700923,-2.13611
-1.704585,-2.13611
-1.701533,-2.136721
-1.702449,-2.137941
-1.702754,-2.137636
-1.701228,-2.136721
